Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
19.04.2024,금,21:15,21:18,00:03,Duolingo 이탈리아어 (<-영어),공부,이탈리아어,,,,
19.04.2024,금,21:18,21:19,00:01,Duolingo 프랑스어 (<-영어),공부,프랑스어,,,,
19.04.2024,금,21:19,21:21,00:02,Duolingo 독일어 (<-영어),공부,독일어,,,,
19.04.2024,금,21:21,21:26,00:05,인터넷 커뮤니티 고파스 서핑,,,,,,
19.04.2024,금,21:26,21:52,00:26,유튜브 랄로 시청 등,,,,,,
19.04.2024,금,21:52,22:02,00:10,유튜브 랄로 시청 등,,,,,,
19.04.2024,금,22:02,00:00,01:58,잠,잠,잠,,,,
20.04.2024,토,00:00,05:09,05:09,잠,잠,잠,,,,
20.04.2024,토,05:09,05:10,00:01,화장실,생활,화장실,,,,
20.04.2024,토,05:10,05:12,00:02,귀지 제거,,,,,,
20.04.2024,토,05:12,05:13,00:01,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
20.04.2024,토,05:13,05:17,00:04,"요구르트 준비, 먹기, 처리 등",,,,,,
20.04.2024,토,05:17,05:30,00:13,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
20.04.2024,토,05:30,05:32,00:02,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
20.04.2024,토,05:32,05:52,00:20,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
20.04.2024,토,05:52,05:55,00:03,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,05:55,06:07,00:12,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,06:07,06:20,00:13,책 죽은 경제학자의 살아있는 아이디어 (토드 부크홀츠; 류현),,,,,,
20.04.2024,토,06:20,06:22,00:02,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,06:22,06:48,00:26,책 죽은 경제학자의 살아있는 아이디어 (토드 부크홀츠; 류현),,,,,,
20.04.2024,토,06:48,06:52,00:04,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,06:52,07:02,00:10,책 죽은 경제학자의 살아있는 아이디어 (토드 부크홀츠; 류현),,,,,,
20.04.2024,토,07:02,07:06,00:04,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,07:06,07:16,00:10,책 죽은 경제학자의 살아있는 아이디어 (토드 부크홀츠; 류현),,,,,,
20.04.2024,토,07:16,07:17,00:01,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,07:17,07:18,00:01,Duolingo 힌디어 (<-영어),,,,,,
20.04.2024,토,07:18,07:21,00:03,Duolingo 히브리어 (<-영어),공부,히브리어,,,,
20.04.2024,토,07:21,07:25,00:04,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,07:25,07:27,00:02,"일상품 구매, 탐색, 행정 처리",,,,,문기옥,
20.04.2024,토,07:27,07:28,00:01,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
20.04.2024,토,07:28,07:30,00:02,"차 마시기, 준비",,,,,,
20.04.2024,토,07:30,07:31,00:01,"사물함 관련 행정, 정리 등",,,,,,
20.04.2024,토,07:31,07:33,00:02,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,07:33,07:40,00:07,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
20.04.2024,토,07:40,08:43,01:03,인터넷 커뮤니티 디시인사이드 실시간 베스트 갤러리 서핑,,,,,,
20.04.2024,토,08:43,08:50,00:07,한석원 갤러리 서핑,,,,,,
20.04.2024,토,08:50,09:16,00:26,유튜브 랄로 시청 등,,,,,,
20.04.2024,토,09:16,09:33,00:17,화장실,생활,화장실,,,,
20.04.2024,토,09:33,09:35,00:02,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,09:35,10:16,00:41,"전기전자재료공학 (주병권 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
20.04.2024,토,10:16,10:19,00:03,화장실,생활,화장실,,,,
20.04.2024,토,10:19,10:36,00:17,"전기전자재료공학 (주병권 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
20.04.2024,토,10:36,10:45,00:09,"전기전자재료공학 (주병권 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
20.04.2024,토,10:45,10:49,00:04,화장실,생활,화장실,,,,
20.04.2024,토,10:49,10:58,00:09,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,10:58,11:19,00:21,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
20.04.2024,토,11:19,11:28,00:09,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,11:28,11:30,00:02,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,11:30,11:33,00:03,"비일상품 구매, 탐색, 행정 처리",,,,,,
20.04.2024,토,11:33,11:57,00:24,간식,식사,간식,,,,
20.04.2024,토,11:57,12:03,00:06,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,12:03,12:31,00:28,"전기전자재료공학 (주병권 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
20.04.2024,토,12:31,12:34,00:03,화장실,생활,화장실,,,,
20.04.2024,토,12:34,12:52,00:18,인터넷 커뮤니티 고파스 서핑,,,,,,
20.04.2024,토,12:52,14:18,01:26,"전기전자재료공학 (주병권 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
20.04.2024,토,14:18,14:19,00:01,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,14:19,14:21,00:02,간식,식사,간식,,,,
20.04.2024,토,14:21,14:23,00:02,화장실,생활,화장실,,,,
20.04.2024,토,14:23,14:25,00:02,인터넷 커뮤니티 고파스 서핑,,,,,,
20.04.2024,토,14:25,14:38,00:13,"전기전자재료공학 (주병권 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
20.04.2024,토,14:38,15:21,00:43,잠,잠,잠,,,,
20.04.2024,토,15:21,15:38,00:17,"전기전자재료공학 (주병권 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
20.04.2024,토,15:38,16:10,00:32,"반도체공학I (김규태 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
20.04.2024,토,16:10,16:12,00:02,화장실,생활,화장실,,,,
20.04.2024,토,16:12,16:15,00:03,"반도체공학I (김규태 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
20.04.2024,토,16:15,16:29,00:14,Chegg 관련 행정 등,,,,,,
20.04.2024,토,16:29,16:32,00:03,"반도체공학I (김규태 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
20.04.2024,토,16:32,16:36,00:04,Chegg 관련 행정 등,,,,,,
20.04.2024,토,16:36,17:19,00:43,"반도체공학I (김규태 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
20.04.2024,토,17:19,17:22,00:03,화장실,생활,화장실,,,,
20.04.2024,토,17:22,18:18,00:56,"반도체공학I (김규태 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
20.04.2024,토,18:18,18:21,00:03,화장실,생활,화장실,,,,
20.04.2024,토,18:21,18:25,00:04,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
20.04.2024,토,18:25,18:27,00:02,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,18:27,18:29,00:02,"사물함 관련 행정, 정리 등",,,,,,
20.04.2024,토,18:29,18:38,00:09,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,18:38,18:48,00:10,게임 리그 오브 레전드 lpl 시청,,,,,,
20.04.2024,토,18:48,18:52,00:04,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,18:52,19:02,00:10,게임 리그 오브 레전드 lpl 시청,,,,,,
20.04.2024,토,19:02,19:04,00:02,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,19:04,19:28,00:24,게임 리그 오브 레전드 lpl 시청,,,,,,
20.04.2024,토,19:28,19:30,00:02,"이동 준비, 이동 등",생활,이동,,,,
20.04.2024,토,19:30,19:51,00:21,게임 리그 오브 레전드 lpl 시청,,,,,,
Total,2,,,43:51,,,,,,,
